Title,Link,Occupation,Company,Company Web,Company Location,Specs
Business Development Executive,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/h4ryu5xbu559-business-development-executive-epsilonai-cairo-egypt,Full TimePart TimeFreelance / ProjectHybrid,"Nasr City, Cairo, Egypt ","Nasr City, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/EpsilonAI-Egypt-65111,Full TimePart TimeFreelance / ProjectHybridEntry Level · Business Development · Marketing/PR/Advertising · Sales/Retail · B2B · business · Business Development · Development · Business Administration · Sales · sales skills
Business Developer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/2kbm5oacyuz5-business-developer-assiut-egypt,Part TimeRemote,"Alghanayem, Assiut, Egypt ","Alghanayem, Assiut, Egypt ",,Part TimeRemoteExperienced · 4 - 7 Yrs of Exp · Business Development · IT/Software Development · Information Technology (IT) · Business Intelligence Development
Travel Agent,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/cionsvrfxxsp-travel-agent-elite-travel-cairo-egypt,Full TimeOn-site,"Cairo, Egypt ","Cairo, Egypt ",https://wuzzuf.net/jobs/careers/elite-travel-saudi-arabia-129422,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Sales/Retail · Tourism/Travel · Artificial Intelligence (AI) · Microsoft Office · English · gds · gds systems · Hospitality · reservations · reservations systems
Social Media / Open Source Intelligence (OSINT) Analyst,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/le42mtuteomy-social-media-open-source-intelligence-osint-analyst-cairo-egypt,Full TimeOn-site,"Cairo, Egypt ","Cairo, Egypt ",,Full TimeOn-siteExperienced · 2 - 4 Yrs of Exp · IT/Software Development · Information Technology (IT) · analyst · Open source · OSINT · Social Media
Business Development Executive - Alexandria,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/txu8qwab0e9p-business-development-executive-alexandria-naqla-alexandria-egypt,Full TimeOn-site,"Mahta Alraml, Alexandria, Egypt ","Mahta Alraml, Alexandria, Egypt ",https://wuzzuf.net/jobs/careers/naqla-Egypt-21630,Full TimeOn-siteEntry Level · 1 - 3 Yrs of Exp · Business Development · Logistics/Supply Chain · Sales/Retail · Negotiation · Business Development · Logistics · Supply Chain · Sales · sales skills · Communication
AI Business Partner,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/eglynevakyub-ai-business-partner-51-talk-cairo-egypt,Full TimeOn-site,"Maadi, Cairo, Egypt ","Maadi, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/51talk-com-Egypt-109762,Full TimeOn-siteEntry Level · 1 - 5 Yrs of Exp · Business Development · Analyst/Research · Training/Instructor · AI · Training · Business Development · Project Management · Education Technology
Administrative Assistant,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5wjtbzrjzh5i-administrative-assistant-solid-trade-cairo-egypt,Full TimeHybrid,"Nasr City, Cairo, Egypt ","Nasr City, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/-88082,Full TimeHybridEntry Level · 1 - 2 Yrs of Exp · Administration · Customer Service/Support · Operations/Management · Administration · Assistant · Business Administration · Communication · English · Logistics · Management
HR Analytics Specialist,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7xt5gwk26xsk-hr-analytics-specialist-erada-cairo-egypt,Full TimeOn-site,"Maadi, Cairo, Egypt ","Maadi, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Erada-Egypt-89969,Full TimeOn-siteExperienced · 3 - 4 Yrs of Exp · Human Resources · Analyst/Research · excel · HRIS · HR · Human Resources · Human Resources (HR) · Microsoft Office · Microsoft Excel · Management
Senior Business Development Executive - SaaS HRMS,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/iCdMngULSwTc-Senior-Business-Development-Executive---SaaS-HRMS-Mawared-Hr-system-Giza-Egypt,Full TimeOn-site,"Mohandessin, Giza, Egypt ","Mohandessin, Giza, Egypt ",https://wuzzuf.net/jobs/careers/Mawared-Hr-system-Egypt-123446,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Business Development · Sales/Retail · B2B · Business Development · Communication · CRM · Sales · sales skills · Sales Target · Software Sales
Data Analyst,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/zwllib1i7z5q-data-analyst-misr-international-hospital-giza-egypt,Full TimeOn-site,"Dokki, Giza, Egypt ","Dokki, Giza, Egypt ",https://wuzzuf.net/jobs/careers/-104632,Full TimeOn-siteExperienced · 2+ Yrs of Exp · Business Development · Analyst/Research · Analysis · BI · business · Computer Science · Data · Data Analysis · excel · Information Technology (IT)
Sales Specialist,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/umoz1qnkjny8-sales-specialist-addesigner-cairo-egypt,Full TimeOn-site,"New Cairo, Cairo, Egypt ","New Cairo, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/ADDesigner-Egypt-44174,Full TimeOn-siteExperienced · 2 - 4 Yrs of Exp · Business Development · Marketing/PR/Advertising · Sales/Retail · Business Development · Sales · Sales engineer · sales skills · Sales Target · Marketing
Sales Engineer - Cairo -,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/cwqdktfwbclb-sales-engineer-cairo-sagueny-group-cairo-egypt,Full TimePart TimeOn-site,"Nasr City, Cairo, Egypt ","Nasr City, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Sagueny-Group-Egypt-4867,Full TimePart TimeOn-siteExperienced · 3+ Yrs of Exp · Business Development · Project/Program Management · Engineering - Telecom/Technology · Business Development · Business · Sales · Sales Skills · Customer Records · Advertising Campaigns · Manufacturing
Senior Recruitment Specialist,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/14y0lkcal4bt-senior-recruitment-specialist-the-waterway-developments-cairo-egypt,Full TimeOn-site,"New Cairo, Cairo, Egypt ","New Cairo, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Equity-Developments-Egypt-30197,Full TimeOn-siteExperienced · 5 - 8 Yrs of Exp · Human Resources · Communication · Hiring · Human Resources · Human Resources (HR) · Real Estate · Recruitment · HR · Sourcing · Administration
EC Summer Internship,https://wuzzuf.nethttps://wuzzuf.net/internship/bdgo8mdf9kca-ec-summer-internship-stem-entrepreneurship-center-cairo-egypt,InternshipHybrid,"Sheraton, Cairo, Egypt ","Sheraton, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/stem-entrepreneurship-center-egypt-127797,InternshipHybridStudent · Accounting/Finance · Project/Program Management · Engineering - Telecom/Technology · Communication · Business Administration · Computer Science · Business Development · Finance · Marketing · Artificial Intelligence (AI)
Generative AI & Digital Marketing Intern (Engineering Consultancy),https://wuzzuf.nethttps://wuzzuf.net/internship/pauvvjibnxlx-generative-ai-digital-marketing-intern-engineering-consultancy-east-consultants-cairo-egypt,InternshipRemote,"Maadi, Cairo, Egypt ","Maadi, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/استشاريون-الشرق-للهندسة-Egypt-128729,InternshipRemoteStudent · Engineering - Construction/Civil/Architecture · Marketing/PR/Advertising · Sales/Retail · AI · Digital Marketing · Microsoft Programs · Motion Graphic Design · International Business Development · Interior Design · Architecture Design
Software Marketing Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/exx059ghydfz-software-marketing-manager-link-tsp-cairo-egypt,Full TimeOn-site,"New Cairo, Cairo, Egypt ","New Cairo, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/LINK-TSP-Egypt-86185,Full TimeOn-siteManager · 5+ Yrs of Exp · IT/Software Development · Marketing/PR/Advertising · B2B · business · Marketing · English · Sales · Software Development · Software Engineering · CRM
Talent Acquisition Specialist,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/h0mpprtlonvu-talent-acquisition-specialist-ecc-group-cairo-egypt,Full TimeOn-site,"Nasr City, Cairo, Egypt ","Nasr City, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Egyptian-Cultural-Center-Egypt-17801,Full TimeOn-siteEntry Level · 1 - 2 Yrs of Exp · Human Resources · Education/Teaching · Human Resources · Hiring · Sourcing · Screening · Recruitment · Talent acquisition · Business Administration · Communication
Business Development & Sales Manager – Trading (LNG & Petroleum Products),https://wuzzuf.nethttps://wuzzuf.net/jobs/p/vgmvjuayvpnk-business-development-sales-manager-–-trading-lng-petroleum-products-triangle-energy-cairo-egypt,Full TimeOn-site,"Maadi, Cairo, Egypt ","Maadi, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Triangle-Energy-Egypt-64746,Full TimeOn-siteManager · 5 - 10 Yrs of Exp · Business Development · Business Development · Sales · Accounting · business · Education · Engineering · Arabic · English · Management
Sales Manager - Tanzania,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7ekuvhtpcifn-sales-manager-tanzania-cairo-egypt,Full TimeOn-site,"Cairo, Egypt ","Cairo, Egypt ",,Full TimeOn-siteManager · 10+ Yrs of Exp · Sales/Retail · Communication · Operations · sales skills · Management · CRM · English · business · Customer Service · FMCG
Marketing Specialist,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/wbiw2zd9lfom-marketing-specialist-zaytoun-development-cairo-egypt,Full TimeOn-site,"New Cairo, Cairo, Egypt ","New Cairo, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/zaytoun development-Egypt-122354,Full TimeOn-siteExperienced · 3 - 6 Yrs of Exp · Marketing/PR/Advertising · Media/Journalism/Publishing · Design · Digital Marketing · Communication · E-Marketing · digital marketing · Marketing · media · SEO
Branch Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/aljai4gptnwb-branch-manager-ghazal-spa-cairo-egypt,Full TimeOn-site,"Cairo, Egypt ","Cairo, Egypt ",https://wuzzuf.net/jobs/careers/ghazal-spa-egypt-128955,Full TimeOn-siteManager · 3 - 5 Yrs of Exp · Operations/Management · Branch Management · Branch Manager · Branch · Customer Service · Manager · sales skills · Sales · Administration · business
Assistant Branch Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/pb0dy6bfxz6d-assistant-branch-manager-junior-tex-port-said-egypt,Full TimeOn-site,"Port Fuad, Port Said, Egypt ","Port Fuad, Port Said, Egypt ",https://wuzzuf.net/jobs/careers/Junior-Tex-Egypt-122500,Full TimeOn-siteManager · 3 - 5 Yrs of Exp · Sales/Retail · Branch Management · Sales · Administration · Branch · business · Business Administration · Human Resources · Management · Microsoft Office
General Projects Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1fqcu7a1fm9m-general-projects-manager-on-crete-cairo-egypt,Full TimeOn-site,"Cairo, Egypt ","Cairo, Egypt ",https://wuzzuf.net/jobs/careers/On-Crete-Egypt-66951,Full TimeOn-siteManager · 15 - 20 Yrs of Exp · Engineering - Construction/Civil/Architecture · Project/Program Management · business · Civil · Civil Engineering · Computer Science · Construction · Contracting · Project · Project Management
Export Sales Account Manager (Non-Managerial Level),https://wuzzuf.nethttps://wuzzuf.net/jobs/p/sium3h63jcc6-export-sales-account-manager-non-managerial-level-sphinx-glass-cairo-egypt,Full TimeOn-site,"Maadi, Cairo, Egypt ","Maadi, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/SphinxGlass-10524,Full TimeOn-siteExperienced · 5 - 8 Yrs of Exp · Engineering - Construction/Civil/Architecture · Business Development · Sales/Retail · Export Sales · Export · Key Account Management · English Education · Engineering · Business Administration · Glass
Sales & Marketing Executive,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/bmy5rvq5xiyz-sales-marketing-executive-agile-logistics-alexandria-egypt,Full TimeOn-site,"Alexandria, Egypt ","Alexandria, Egypt ",https://wuzzuf.net/jobs/careers/agile-logistics-egypt-128332,Full TimeOn-siteEntry Level · 1 - 3 Yrs of Exp · females_preferred · Logistics/Supply Chain · Marketing/PR/Advertising · Sales/Retail · B2B Sales · Logistics · Marketing · Negotiation · Sales · sales skills · Sales Target
HR Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5pvvgpmkuxyq-hr-manager-giza-egypt,Full TimeOn-site,"6th of October, Giza, Egypt ","6th of October, Giza, Egypt ",,Full TimeOn-siteManager · 7 - 10 Yrs of Exp · females_only · Human Resources · Management · Human Resources (HR) · HR · HRIS · Recruitment · Personnel
Data Analyst,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ymdqrionq3x5-data-analyst-ostool-transport-giza-egypt,Full TimeOn-site,"6th of October, Giza, Egypt ","6th of October, Giza, Egypt ",https://wuzzuf.net/jobs/careers/Ostool-transportation-Egypt-23522,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Analyst/Research · Microsoft Excel · business · Analysis · Market Research · English · Data Analysis · Power BI · Microsoft Powerpoint
Software Development Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/6usftpppfu2x-software-development-manager-giza-egypt,Full TimeHybrid,"6th of October, Giza, Egypt ","6th of October, Giza, Egypt ",,Full TimeHybridManager · 10+ Yrs of Exp · Business Development · IT/Software Development · Engineering - Telecom/Technology · Azure · Computer Science · developer · Engineering · ERP System · Information Technology (IT) · ERP
Sales Representative - Early Career,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/qiotiveg4uq9-sales-representative-early-career-quanvex-giza-egypt,Full TimeHybrid,"Giza, Egypt ","Giza, Egypt ",https://wuzzuf.net/jobs/careers/Quanvex-Egypt-97973,Full TimeHybridEntry Level · 2 - 3 Yrs of Exp · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · Technology · B2B · Sales Leads · Communication skills · Customer Service · Sales Target · Relationship Building
Process Engineering.,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/oba1x7sp9ki6-process-engineering-mcv-sharqia-egypt,Full TimeOn-site,"Alsalihiyyah Aljadidah, Sharqia, Egypt ","Alsalihiyyah Aljadidah, Sharqia, Egypt ",https://wuzzuf.net/jobs/careers/MCV-Egypt-2340,Full TimeOn-siteEntry Level · 1 - 3 Yrs of Exp · males_only · Manufacturing/Production · Manufacturing Process · process · Engineering · Production Process
Sales & Marketing Executive,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ybf7qx4wsgg1-sales-marketing-executive-sariee-cairo-egypt,Part TimeRemote,"Heliopolis, Cairo, Egypt ","Heliopolis, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/sariee-saudi-arabia-127691,Part TimeRemoteEntry Level · 1 - 4 Yrs of Exp · Marketing/PR/Advertising · Sales/Retail · Sales · business · CRM · media · Social Media · Sales Target · Digital · English
Branch Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/vvbw0awba7rg-branch-manager-american-egyptain-academy-cairo-egypt,Full TimeOn-site,"Nasr City, Cairo, Egypt ","Nasr City, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/american-egyptain-academy-egypt-128112,Full TimeOn-siteManager · 3 - 5 Yrs of Exp · Operations/Management · Sales/Retail · Branch Management · Sales · Marketing · English Education · Retail Business · Telecommunication · Customer Service · branch manager
Marketing Coordinator,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/oflxv40qb5im-marketing-coordinator-indevco-giza-egypt,Full TimeOn-site,"6th of October, Giza, Egypt ","6th of October, Giza, Egypt ",https://wuzzuf.net/jobs/careers/Indevco-Lebanon-21008,Full TimeOn-siteEntry Level · 1 - 3 Yrs of Exp · Marketing/PR/Advertising · Media/Journalism/Publishing · Communication skills · Marketing · sales skills · Communication · English · Market Research
Data Scientist,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/8oulgynroyag-data-scientist-egabi-fsi-cairo-egypt,Full TimeOn-site,"Sheraton, Cairo, Egypt ","Sheraton, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/egabi-solution-Egypt-2056,Full TimeOn-siteEntry Level · 1 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Data Mining · Data Science · data scientist · Hadoop · Machine Learning · Python · SQL
Branch Manager ( female),https://wuzzuf.nethttps://wuzzuf.net/jobs/p/nd7yuzhazxxs-branch-manager-female-wham-clinics-alexandria-egypt,Full TimeOn-site,"Bab Sharq, Alexandria, Egypt ","Bab Sharq, Alexandria, Egypt ",https://wuzzuf.net/jobs/careers/Wham-Clinics-Egypt-24430,Full TimeOn-siteManager · 2 - 3 Yrs of Exp · Customer Service/Support · Operations/Management · Sales/Retail · Branch Management · Customer Service · Branch Manager · sales skills · Sales · Manager · Branch
Planning Specialist,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ixhhhopme4sz-planning-specialist-asfour-for-mining-and-refractories-cairo-egypt,Full TimeOn-site,"Tebin, Cairo, Egypt ","Tebin, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Asfour-for-Mining-and-Refractories-Egypt-16058,Full TimeOn-siteExperienced · 3 - 7 Yrs of Exp · Manufacturing/Production · Planning · Business Analysis · Analysis · Planning Specialist · Forecasting · Supply Chain · ERP · Communication · Communication skills
Sales Engineer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/vjp9rbbjjhyd-sales-engineer-gest-for-metals-sharqia-egypt,Full TimeOn-site,"10th of Ramadan City, Sharqia, Egypt ","10th of Ramadan City, Sharqia, Egypt ",https://wuzzuf.net/jobs/careers/-18352,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Business Development · Manufacturing/Production · Sales/Retail · Development · Engineering · technical · Sales · Sales Target · Selling
